design,time_s,tray,liquid_W,electrical_W,connection,bore_mm,flow_LPM,solid_C
active,138.0,C11,5800.0,5800.0,1.0,4.934504042380337,7.021853923789445,62.23459721358056
active,138.0,C12,5800.0,5800.0,1.0,4.935078169804639,7.020739164428231,62.235261235310595
active,138.0,C13,5800.0,5800.0,1.0,4.935519104411936,7.019892955214942,62.235773612315555
active,138.0,C14,5800.0,5800.0,1.0,4.935845744284062,7.019277043171134,62.2361557913536
active,138.0,C15,5800.0,5800.0,1.0,4.936077208905055,7.018852690268316,62.236429468738095
active,138.0,C16,5800.0,5800.0,1.0,4.936232805851427,7.01858052625102,62.23661654036464
active,138.0,C17,5800.0,5800.0,1.0,4.9363322193271255,7.018420420386237,62.236739362220106
active,138.0,C18,5800.0,5800.0,1.0,4.9363946067986495,7.018334245797652,62.236819927899575
active,140.0,C01,0.0,0.0,0.0,3.2176542233768597,0.0,51.013845352721916
active,140.0,C02,1740.0,1740.0,1.0,4.776358729028577,7.010925442705886,61.88841653522717
active,140.0,C03,1740.0,1740.0,1.0,4.779623476875776,7.005535057165495,61.892112945803824
active,140.0,C04,1740.0,1740.0,1.0,4.782555464839958,7.0007153394867006,61.89543705429492
active,140.0,C05,1740.0,1740.0,1.0,4.785171441259644,6.99643712263952,61.89840689324392
active,140.0,C06,1740.0,1740.0,1.0,4.78748848099262,6.992670498222011,61.90104099063895
active,140.0,C07,1740.0,1740.0,1.0,4.789523959685421,6.989384879739938,61.90335832988867
active,140.0,C08,1740.0,1740.0,1.0,4.791295530185239,6.98654906120927,61.90537831205595
active,140.0,C09,1740.0,1740.0,1.0,4.792821101334024,6.984131270533397,61.90712072078967
active,140.0,S01,1240.0,1240.0,1.0,1.5416175453633583,1.269183034611746,68.85086718875755
active,140.0,S02,0.0,0.0,0.0,1.6500000544713798,0.0,66.02398644175628
active,140.0,S03,1240.0,1240.0,1.0,1.5422936260777313,1.2692060164731052,68.84798003987531
active,140.0,S04,1240.0,1240.0,1.0,1.5426171222251015,1.2692108884749578,68.84660243888676
active,140.0,S05,1240.0,1240.0,1.0,1.5429288105247845,1.2692134661306946,68.84526241063375
active,140.0,S06,1240.0,1240.0,1.0,1.5432288918307477,1.2692138311065126,68.84395985971939
active,140.0,S07,1240.0,1240.0,1.0,1.543517569671553,1.2692120661068225,68.84269468137556
active,140.0,S08,1240.0,1240.0,1.0,1.5437950501765,1.2692082548404575,68.84146676178436
active,140.0,S09,1240.0,1240.0,1.0,1.5440615420026318,1.269202481987725,68.84027597841492
active,140.0,C10,1740.0,1740.0,1.0,4.803942494235481,6.9657694681966715,61.91980002823258
active,140.0,C11,1740.0,1740.0,1.0,4.804688119123411,6.964479753208202,61.92065225143328
active,140.0,C12,1740.0,1740.0,1.0,4.805277756785769,6.9634682164446815,61.921328142294456
active,140.0,C13,1740.0,1740.0,1.0,4.805730600834068,6.96270055271786,61.92184931113734
active,140.0,C14,1740.0,1740.0,1.0,4.8060660616709034,6.962142049472794,61.92223764376143
active,140.0,C15,1740.0,1740.0,1.0,4.806303776297302,6.961757536213678,61.922515283675054
active,140.0,C16,1740.0,1740.0,1.0,4.806463574327972,6.961511241814983,61.92270458706833
active,140.0,C17,1740.0,1740.0,1.0,4.806565671801942,6.961366695757666,61.92282837906882
active,140.0,C18,1740.0,1740.0,1.0,4.806629743573826,6.961289425504906,61.92290907524354
active,142.0,C01,0.0,0.0,0.0,3.2176542233768597,0.0,51.01384393142696
active,142.0,C02,1740.0,1740.0,1.0,4.642122411801014,6.839073076015088,61.587010213287236
active,142.0,C03,1740.0,1740.0,1.0,4.645481499099944,6.834413045827989,61.590752020368136
active,142.0,C04,1740.0,1740.0,1.0,4.648498096379983,6.830244772428361,61.59411639856127
active,142.0,C05,1740.0,1740.0,1.0,4.651189471524964,6.82654369590961,61.59712161893664
active,142.0,C06,1740.0,1740.0,1.0,4.653573222096629,6.823284481659929,61.59978646521992
active,142.0,C07,1740.0,1740.0,1.0,4.655667249511985,6.820441089350766,61.6021301921153
active,142.0,C08,1740.0,1740.0,1.0,4.657489735399405,6.817986837159703,61.60417248596162
active,142.0,C09,1740.0,1740.0,1.0,4.659059120377252,6.815894460715249,61.60593342817738
active,142.0,S01,1240.0,1240.0,1.0,1.5416175453633583,1.257378647370296,68.84743066202329
active,142.0,S02,0.0,0.0,0.0,1.6500000544713798,0.0,65.93567034184092
active,142.0,S03,1240.0,1240.0,1.0,1.5422936260777313,1.2574256007910247,68.84459106318307
active,142.0,S04,1240.0,1240.0,1.0,1.5426171222251015,1.2574423451753587,68.84323756621518
active,142.0,S05,1240.0,1240.0,1.0,1.5364414563095978,1.2474484032759117,68.84242866735164
active,142.0,S06,1240.0,1240.0,1.0,1.5367403646175999,1.2474607955885129,68.84114975162773
active,142.0,S07,1240.0,1240.0,1.0,1.5370280584429385,1.2474709818006153,68.83990797187724
active,142.0,S08,1240.0,1240.0,1.0,1.537304737480922,1.2474790385805141,68.83870319823087
active,142.0,S09,1240.0,1240.0,1.0,1.5375706038709631,1.2474850435342049,68.83753529206292
active,142.0,C10,1740.0,1740.0,1.0,4.670499038186304,6.799939067259913,61.618770117640494
active,142.0,C11,1740.0,1740.0,1.0,4.671265963293403,6.798813332877338,61.61963455136024
active,142.0,C12,1740.0,1740.0,1.0,4.671872440214721,6.797929992686531,61.62031983692785
active,142.0,C13,1740.0,1740.0,1.0,4.672338213953562,6.797259217415988,61.62084793062331
active,142.0,C14,1740.0,1740.0,1.0,4.672683251293912,6.796770796855188,61.62124107017222
active,142.0,C15,1740.0,1740.0,1.0,4.672927751188486,6.7964340981515345,61.621521758283805
active,142.0,C16,1740.0,1740.0,1.0,4.673092110061538,6.796217929499093,61.62171272238174
active,142.0,C17,1740.0,1740.0,1.0,4.673197121363771,6.796090475495438,61.62183716613454
active,142.0,C18,1740.0,1740.0,1.0,4.673263021656962,6.796022078514516,61.62191783496682
active,144.0,C01,0.0,0.0,0.0,3.2176542233768597,0.0,51.0138429568247
active,144.0,C02,1740.0,1740.0,1.0,4.503887017224461,6.676273992352233,61.29824033977309
active,144.0,C03,1740.0,1740.0,1.0,4.507349125179637,6.672413150347245,61.302009934281465
active,144.0,C04,1740.0,1740.0,1.0,4.510458106426232,6.668957541772017,61.30539886723618
active,144.0,C05,1740.0,1740.0,1.0,4.513231799697691,6.665887687317425,61.30842554302834
active,144.0,C06,1740.0,1740.0,1.0,4.515688376227104,6.66318329283958,61.3111088953369
active,144.0,C07,1740.0,1740.0,1.0,4.517846313892968,6.660823324978887,61.31346834380922
active,144.0,C08,1740.0,1740.0,1.0,4.5197243735795,6.658786081921958,61.31552375314651
active,144.0,C09,1740.0,1740.0,1.0,4.521341577999637,6.657049258830035,61.31729539506296
active,144.0,S01,1240.0,1240.0,1.0,1.5416175453633583,1.2498340684773515,68.84575401819407
active,144.0,S02,0.0,0.0,0.0,1.6500000544713798,0.0,65.8608614101479
active,144.0,S03,1240.0,1240.0,1.0,1.5422936260777313,1.2499071629811889,68.84295934276507
active,144.0,S04,1240.0,1240.0,1.0,1.5426171222251015,1.2499368244756413,68.84162860217886
active,144.0,S05,1240.0,1240.0,1.0,1.5364414563095978,1.2400139893057507,68.8417270480821
active,144.0,S06,1240.0,1240.0,1.0,1.5367403646175999,1.2400388147515318,68.84047041443341
active,144.0,S07,1240.0,1240.0,1.0,1.5370280584429385,1.2400612420069217,68.83925069310033
active,144.0,S08,1240.0,1240.0,1.0,1.537304737480922,1.2400813457504545,68.8380677389155
active,144.0,S09,1240.0,1240.0,1.0,1.5375706038709631,1.2400992016294667,68.83692139791536
active,144.0,C10,1740.0,1740.0,1.0,4.533129056565341,6.643726951996916,61.33023093863414
active,144.0,C11,1740.0,1740.0,1.0,4.533919218248294,6.642782505936258,61.33110352837085
active,144.0,C12,1740.0,1740.0,1.0,4.534544064778248,6.642041128662484,61.33179503955423
active,144.0,C13,1740.0,1740.0,1.0,4.535023942974121,6.641477905205053,61.33232766426151
active,144.0,C14,1740.0,1740.0,1.0,4.5353794267624865,6.641067568554541,61.33272388104087
active,144.0,C15,1740.0,1740.0,1.0,4.535631328228217,6.640784467858668,61.33300643957393
active,144.0,C16,1740.0,1740.0,1.0,4.53580066216508,6.640602438680615,61.33319832498619
active,144.0,C17,1740.0,1740.0,1.0,4.5359088519171555,6.640494777244612,61.33332300397866
active,144.0,C18,1740.0,1740.0,1.0,4.535976746783887,6.6404370193657405,61.33340343440194
active,146.0,C01,0.0,0.0,0.0,3.2176542233768597,0.0,51.01384228852602
active,146.0,C02,1740.0,1740.0,1.0,4.361272296211372,6.5067975204365105,61.02186492970251
active,146.0,C03,1740.0,1740.0,1.0,4.364847524717835,6.503834724565028,61.02564145802924
active,146.0,C04,1740.0,1740.0,1.0,4.368057933178529,6.5011801538839595,61.02903633270763
active,146.0,C05,1740.0,1740.0,1.0,4.37092199147734,6.4988200158756895,61.032067966592024
active,146.0,C06,1740.0,1740.0,1.0,4.3734585043155905,6.496739658285952,61.03475531790771
active,146.0,C07,1740.0,1740.0,1.0,4.375686585409659,6.494923652095356,61.037117845285785
active,146.0,C08,1740.0,1740.0,1.0,4.3776256339374635,6.4933558695604905,61.03917546527068
active,146.0,C09,1740.0,1740.0,1.0,4.379295313486636,6.49201955688307,61.040948512780425
active,146.0,S01,1240.0,1240.0,1.0,1.5416175453633583,1.2442904439478568,68.84568829087304
active,146.0,S02,0.0,0.0,0.0,1.6500000544713798,0.0,65.79749384447852
active,146.0,S03,1240.0,1240.0,1.0,1.5422936260777313,1.2443934694815653,68.84293479134236
active,146.0,S04,1240.0,1240.0,1.0,1.5426171222251015,1.244437900965806,68.84162491884301
active,146.0,S05,1240.0,1240.0,1.0,1.5364414563095978,1.2345723493143153,68.84290824901602
active,146.0,S06,1240.0,1240.0,1.0,1.5367403646175999,1.2346113743040323,68.84167203532768
active,146.0,S07,1240.0,1240.0,1.0,1.5370280584429385,1.2346477725770546,68.84047253382799
active,146.0,S08,1240.0,1240.0,1.0,1.537304737480922,1.2346816167530734,68.8393095847619
active,146.0,S09,1240.0,1240.0,1.0,1.5375706038709631,1.234712980458694,68.83818301953916
active,146.0,C10,1740.0,1740.0,1.0,4.391464086299096,6.481660888243955,61.0539135843507
active,146.0,C11,1740.0,1740.0,1.0,4.392279733279633,6.480920268036262,61.054789526667044
active,146.0,C12,1740.0,1740.0,1.0,4.392924726556719,6.480338658620695,61.05548350503732
active,146.0,C13,1740.0,1740.0,1.0,4.393420073374082,6.479896646833317,61.05601781736563
active,146.0,C14,1740.0,1740.0,1.0,4.39378701378187,6.479574500130693,61.05641505195478
active,146.0,C15,1740.0,1740.0,1.0,4.394047032450044,6.479352145873935,61.056698073081805
active,146.0,C16,1740.0,1740.0,1.0,4.394221822424872,6.47920904852373,61.05688998971443
active,146.0,C17,1740.0,1740.0,1.0,4.394333497890003,6.479124228387659,61.05701439538418
active,146.0,C18,1740.0,1740.0,1.0,4.394403580139393,6.479078971013751,61.05709432287425
active,148.0,C01,0.0,0.0,0.0,3.2176542233768597,0.0,51.013841830264056
active,148.0,C02,1740.0,1740.0,1.0,4.213833625035355,6.325701237956328,60.75780878414913
active,148.0,C03,1740.0,1740.0,1.0,4.217533840031779,6.3237520844335995,60.76156802860339
active,148.0,C04,1740.0,1740.0,1.0,4.220856297646445,6.322001940071228,60.76494722649418
active,148.0,C05,1740.0,1740.0,1.0,4.2238201705752125,6.320443393063956,60.76796465337694
active,148.0,C06,1740.0,1740.0,1.0,4.226444967907205,6.319068123885698,60.7706391459089
active,148.0,C07,1740.0,1740.0,1.0,4.228750509489989,6.317866996141714,60.77299005520163
active,148.0,C08,1740.0,1740.0,1.0,4.2307569025747815,6.3168301424650215,60.77503720271188
active,148.0,C09,1740.0,1740.0,1.0,4.232484520999906,6.315947045046865,60.77680083915917
active,148.0,S01,1240.0,1240.0,1.0,1.5416175453633583,1.24048349951026,68.84702701560228
active,148.0,S02,0.0,0.0,0.0,1.6500000544713798,0.0,65.7438177888527
active,148.0,S03,1240.0,1240.0,1.0,1.5422936260777313,1.240620769532461,68.84430990182726
active,148.0,S04,1240.0,1240.0,1.0,1.5426171222251015,1.2406820808422,68.843018504658
active,148.0,S05,1240.0,1240.0,1.0,1.5364414563095978,1.2308622837423027,68.84568934900228
active,148.0,S06,1240.0,1240.0,1.0,1.5367403646175999,1.2309175178848548,68.84447121590568
active,148.0,S07,1240.0,1240.0,1.0,1.5370280584429385,1.2309698544750591,68.84328962828303
active,148.0,S08,1240.0,1240.0,1.0,1.537304737480922,1.2310193639529456,68.842144412476
active,148.0,S09,1240.0,1240.0,1.0,1.5375706038709631,1.2310661178111206,68.8410353859507
active,148.0,C10,1740.0,1740.0,1.0,4.2450741570710555,6.308939077149272,60.789714933786264
active,148.0,C11,1740.0,1740.0,1.0,4.24591792586206,6.308428595244105,60.790588660844534
active,148.0,C12,1740.0,1740.0,1.0,4.24658514938429,6.308027529408422,60.791280745349646
active,148.0,C13,1740.0,1740.0,1.0,4.247097564090574,6.307722655096384,60.79181344094707
active,148.0,C14,1740.0,1740.0,1.0,4.247477145348282,6.307500465834925,60.792209294383944
active,148.0,C15,1740.0,1740.0,1.0,4.247746120139576,6.3073471648725725,60.79249113174928
active,148.0,C16,1740.0,1740.0,1.0,4.247926929980403,6.3072485496479445,60.79268203142306
active,148.0,C17,1740.0,1740.0,1.0,4.248042451348145,6.307190081496128,60.79280555662998
active,148.0,C18,1740.0,1740.0,1.0,4.248114946999398,6.307159453957566,60.79288465776954
active,150.0,C01,0.0,0.0,0.0,3.2176542233768597,0.0,51.01384151602729
active,150.0,C02,1740.0,1740.0,1.0,4.061045628561243,6.127856417770957,60.50617339277819
active,150.0,C03,1740.0,1740.0,1.0,4.064884926980219,6.127052617545801,60.509887267907686
active,150.0,C04,1740.0,1740.0,1.0,4.0683320492751625,6.126324787120916,60.51322571519956
active,150.0,C05,1740.0,1740.0,1.0,4.071406957199906,6.12567266373615,60.51620670264054
active,150.0,C06,1740.0,1740.0,1.0,4.074129949391147,6.125095028989225,60.5188487750531
active,150.0,C07,1740.0,1740.0,1.0,4.076521636062982,6.124589807719047,60.52117100567762
active,150.0,C08,1740.0,1740.0,1.0,4.078602916007139,6.124154162001294,60.52319295035753
active,150.0,C09,1740.0,1740.0,1.0,4.080394956163137,6.123784579870362,60.52493460482272
active,150.0,S01,1240.0,1240.0,1.0,1.5416175453633583,1.2382031983928183,68.84953141949903
active,150.0,S02,0.0,0.0,0.0,1.6500000544713798,0.0,65.69835101232259
active,150.0,S03,1240.0,1240.0,1.0,1.5422936260777313,1.2383795752838411,68.84684489317125
active,150.0,S04,1240.0,1240.0,1.0,1.5426171222251015,1.238460144516213,68.84556908944576
active,150.0,S05,1240.0,1240.0,1.0,1.5364414563095978,1.2286764579133578,68.84977309514
active,150.0,S06,1240.0,1240.0,1.0,1.5367403646175999,1.2287501628807298,68.84857023877815
active,150.0,S07,1240.0,1240.0,1.0,1.5370280584429385,1.228820650092301,68.84740380428218
active,150.0,S08,1240.0,1240.0,1.0,1.537304737480922,1.2288879876364636,68.84627360476391
active,150.0,S09,1240.0,1240.0,1.0,1.5375706038709631,1.228952244708016,68.8451794444158
active,150.0,C10,1740.0,1740.0,1.0,4.0934523787153445,6.120569606942221,60.53770439941185
active,150.0,C11,1740.0,1740.0,1.0,4.094327394204641,6.120319236479687,60.53856947481566
active,150.0,C12,1740.0,1740.0,1.0,4.095019317262005,6.120122378922395,60.53925461931322
active,150.0,C13,1740.0,1740.0,1.0,4.095550695166875,6.119972779717868,60.539781869352005
active,150.0,C14,1740.0,1740.0,1.0,4.095944320670602,6.119863945899647,60.54017355584044
active,150.0,C15,1740.0,1740.0,1.0,4.096223245739739,6.119789151395434,60.54045229075602
active,150.0,C16,1740.0,1740.0,1.0,4.0964107435937755,6.119741328995957,60.540640944151384
active,150.0,C17,1740.0,1740.0,1.0,4.096530537690858,6.119713198295347,60.54076286809057
active,150.0,C18,1740.0,1740.0,1.0,4.096605714576089,6.119699613506074,60.54084075097178
active,152.0,C01,0.0,0.0,0.0,3.2176542233768597,0.0,51.013841300550645
active,152.0,C02,1740.0,1740.0,1.0,3.9022800226321737,5.907845949270435,60.26725660851071
active,152.0,C03,1740.0,1740.0,1.0,3.90627536758083,5.908333261160723,60.270892364654344
active,152.0,C04,1740.0,1740.0,1.0,3.9098623301770132,5.908758340084701,60.27416082107099
active,152.0,C05,1740.0,1740.0,1.0,3.913061766559988,5.909128889027939,60.277079437951734
active,152.0,C06,1740.0,1740.0,1.0,3.915894868647994,5.909451612777438,60.27966626859419
active,152.0,C07,1740.0,1740.0,1.0,3.9183831393914743,5.90973232433975,60.28193990905177
active,152.0,C08,1740.0,1740.0,1.0,3.9205483703481736,5.909976046699096,60.283919450453695
active,152.0,C09,1740.0,1740.0,1.0,3.922412621851423,5.910187109541591,60.28562443449418
active,152.0,S01,1240.0,1240.0,1.0,1.5416175453633583,1.2372792869172218,68.852947656078
active,152.0,S02,0.0,0.0,0.0,1.6500000544713798,0.0,65.65983797808532
active,152.0,S03,1240.0,1240.0,1.0,1.5422936260777313,1.2375001781397237,68.85028491379666
active,152.0,S04,1240.0,1240.0,1.0,1.5426171222251015,1.2376026482862144,68.8490213329802
active,152.0,S05,1240.0,1240.0,1.0,1.5364414563095978,1.2278470009047617,68.85486071695479
active,152.0,S06,1240.0,1240.0,1.0,1.5367403646175999,1.227941684574217,68.85366986838018
active,152.0,S07,1240.0,1240.0,1.0,1.5370280584429385,1.228032772593333,68.85251537112605
active,152.0,S08,1240.0,1240.0,1.0,1.537304737480922,1.228120330475784,68.85139702574958
active,152.0,S09,1240.0,1240.0,1.0,1.5375706038709631,1.2282044249042456,68.85031462383965
active,152.0,C10,1740.0,1740.0,1.0,3.935994176137471,5.911256878889558,60.298141186650305
active,152.0,C11,1740.0,1740.0,1.0,3.936904188409001,5.911299829021518,60.29899013554625
active,152.0,C12,1740.0,1740.0,1.0,3.9376237741214886,5.911333408782435,60.29966247475584
active,152.0,C13,1740.0,1740.0,1.0,3.938176389454852,5.9113591961395455,60.30017982322976
active,152.0,C14,1740.0,1740.0,1.0,3.938585743107739,5.911378581785297,60.30056409427397
active,152.0,C15,1740.0,1740.0,1.0,3.93887581128377,5.911392789301793,60.30083748216689
active,152.0,C16,1740.0,1740.0,1.0,3.939070798806274,5.911402774634289,60.301022443040736
active,152.0,C17,1740.0,1740.0,1.0,3.9391953777404245,5.911409420241738,60.30114190861307
active,152.0,C18,1740.0,1740.0,1.0,3.9392735572025526,5.911415558208116,60.301218099284846
active,154.0,C01,0.0,0.0,0.0,3.2176542233768597,0.0,51.01384115279524
active,154.0,C02,1740.0,1740.0,1.0,3.736774966841318,5.65991123344713,60.04158359256576
active,154.0,C03,1740.0,1740.0,1.0,3.7409470759617185,5.6618450782555545,60.0451027361242
active,154.0,C04,1740.0,1740.0,1.0,3.744692406422055,5.663562522239681,60.04826683064048
active,154.0,C05,1740.0,1740.0,1.0,3.7480328395961724,5.665080054497582,60.051092591042504
active,154.0,C06,1740.0,1740.0,1.0,3.750990589175274,5.666413137031332,60.05359734292283
active,154.0,C07,1740.0,1740.0,1.0,3.7535881773105,5.667576317190296,60.05579896999143
active,154.0,C08,1740.0,1740.0,1.0,3.755848413077596,5.668583335932825,60.05771586427407
active,154.0,C09,1740.0,1740.0,1.0,3.757794373543759,5.669447231526296,60.05936687955472
active,154.0,S01,1240.0,1240.0,1.0,1.5416175453633583,1.2375656142621563,68.85701879046356
active,154.0,S02,0.0,0.0,0.0,1.6500000544713798,0.0,65.62721517261375
active,154.0,S03,1240.0,1240.0,1.0,1.5422936260777313,1.2378369184609679,68.85437200726494
active,154.0,S04,1240.0,1240.0,1.0,1.5426171222251015,1.2379641690378693,68.85311678158536
active,154.0,S05,1240.0,1240.0,1.0,1.5364414563095978,1.2282298474847375,68.86066059427034
